payment_type,payment_installments,payment_value
credit_card,6,398.33
credit_card,3,77.0
credit_card,1,32.43
credit_card,8,1121.44
credit_card,1,19.33
credit_card,4,79.74
credit_card,1,134.19
credit_card,1,64.42
credit_card,8,849.45
boleto,1,156.12
boleto,1,199.29
credit_card,2,73.72
credit_card,4,106.17
credit_card,3,97.72
credit_card,8,274.63
credit_card,10,133.2
credit_card,1,62.72
boleto,1,55.0
boleto,1,117.63
credit_card,1,40.54
boleto,1,148.0
boleto,1,137.36
credit_card,1,104.62
boleto,1,59.69
credit_card,5,241.76
credit_card,4,1338.51
credit_card,4,45.01
credit_card,1,64.41
boleto,1,256.0
credit_card,3,80.11
boleto,1,169.0
credit_card,2,89.96
credit_card,3,36.78
credit_card,1,57.24
credit_card,1,256.43
credit_card,8,87.32
credit_card,2,101.2
credit_card,4,166.58
credit_card,4,43.0
credit_card,3,196.99
credit_card,2,69.05
credit_card,2,228.41
credit_card,4,274.97
boleto,1,178.42
boleto,1,72.62
credit_card,4,188.94
credit_card,1,81.79
credit_card,3,83.41
credit_card,1,106.87
credit_card,1,14.0
credit_card,2,142.01
boleto,1,87.73
voucher,1,40.85
boleto,1,707.19
credit_card,4,73.34
credit_card,1,51.58
credit_card,10,1348.67
debit_card,1,95.76
voucher,1,16.08
credit_card,4,42.34
boleto,1,66.14
credit_card,3,73.34
credit_card,3,106.07
credit_card,10,108.51
credit_card,2,95.57
boleto,1,117.38
credit_card,7,79.56
credit_card,1,31.96
credit_card,2,46.78
voucher,1,30.0
credit_card,5,110.95
credit_card,2,119.97
credit_card,2,579.22
credit_card,5,61.69
boleto,1,65.03
credit_card,3,74.29
credit_card,1,50.31
credit_card,3,300.49
boleto,1,50.09
credit_card,4,94.55
credit_card,1,190.37
boleto,1,143.92
credit_card,4,1007.36
credit_card,10,121.88
credit_card,8,165.42
credit_card,1,53.58
voucher,1,25.0
credit_card,10,188.2
credit_card,3,127.81
credit_card,4,123.55
credit_card,1,98.56
boleto,1,52.38
credit_card,2,170.62
debit_card,1,22.38
boleto,1,17.62
credit_card,6,308.28
credit_card,6,187.23
credit_card,3,174.86
credit_card,2,285.54
credit_card,6,206.99
credit_card,1,41.85
credit_card,2,94.71
boleto,1,519.22
voucher,1,1.66
credit_card,8,194.0
credit_card,1,698.63
credit_card,3,54.34
credit_card,2,1140.12
credit_card,2,63.12
credit_card,2,48.75
credit_card,10,349.93
credit_card,1,88.44
boleto,1,148.98
credit_card,1,37.09
credit_card,3,185.94
credit_card,4,46.11
credit_card,1,325.95
credit_card,2,178.74
voucher,1,20.0
boleto,1,49.99
boleto,1,130.56
credit_card,1,37.15
credit_card,2,111.71
boleto,1,117.93
credit_card,4,178.27
voucher,1,9.18
boleto,1,85.24
credit_card,8,80.2
credit_card,1,18.89
credit_card,1,77.09
credit_card,3,159.12
credit_card,2,48.44
credit_card,3,161.37
credit_card,1,188.94
credit_card,8,83.86
credit_card,6,73.53
boleto,1,32.77
credit_card,1,279.5
boleto,1,91.66
credit_card,1,59.44
credit_card,5,83.2
credit_card,10,2827.0
credit_card,5,55.1
credit_card,10,755.92
credit_card,5,200.23
credit_card,3,34.0
credit_card,6,324.72
credit_card,6,64.05
credit_card,2,65.69
credit_card,3,283.32
credit_card,1,47.91
credit_card,5,164.94
credit_card,1,116.84
credit_card,1,45.19
credit_card,1,186.05
credit_card,1,50.87
credit_card,1,22.84
voucher,1,39.08
boleto,1,36.01
credit_card,1,88.08
credit_card,1,67.94
boleto,1,68.63
credit_card,7,689.66
credit_card,2,37.69
credit_card,1,0.33
credit_card,5,116.46
credit_card,2,53.73
credit_card,7,150.09
credit_card,2,113.71
boleto,1,77.57
credit_card,4,446.51
boleto,1,28.24
credit_card,1,52.88
credit_card,2,115.82
credit_card,2,111.78
credit_card,2,142.3
boleto,1,137.21
credit_card,2,225.51
credit_card,2,98.98
boleto,1,189.09
credit_card,10,110.76
boleto,1,55.1
credit_card,3,106.9
credit_card,4,465.39
credit_card,6,133.75
voucher,1,25.0
credit_card,8,106.77
credit_card,1,139.04
boleto,1,40.42
credit_card,1,47.24
credit_card,10,148.79
credit_card,3,148.23
boleto,1,190.33
boleto,1,39.84
credit_card,1,157.38
boleto,1,167.51
voucher,1,100.0
credit_card,4,45.73
credit_card,8,678.36
boleto,1,194.0
boleto,1,61.8
boleto,1,203.67
credit_card,1,17.17
credit_card,1,73.16
credit_card,2,63.69
boleto,1,127.66
credit_card,1,20.29
credit_card,2,164.66
credit_card,1,85.6
credit_card,3,180.82
boleto,1,202.12
credit_card,2,88.13
boleto,1,55.04
credit_card,1,109.28
credit_card,3,90.17
boleto,1,34.17
credit_card,2,27.59
credit_card,2,812.85
boleto,1,363.01
credit_card,1,102.2
credit_card,4,632.6
credit_card,8,504.04
credit_card,1,41.27
credit_card,10,282.3
credit_card,2,126.54
voucher,1,88.49
credit_card,2,66.63
voucher,1,137.06
credit_card,1,138.66
credit_card,10,335.47
credit_card,1,102.76
credit_card,1,50.76
credit_card,2,130.85
credit_card,5,84.43
credit_card,4,187.97
credit_card,3,104.59
credit_card,1,37.17
voucher,1,65.78
credit_card,1,54.53
boleto,1,106.22
credit_card,7,71.14
credit_card,2,138.62
credit_card,10,168.36
credit_card,1,63.28
credit_card,3,126.9
credit_card,2,275.34
credit_card,10,607.43
credit_card,10,2960.05
credit_card,1,61.22
boleto,1,88.9
boleto,1,102.87
credit_card,3,202.31
credit_card,1,96.8
boleto,1,40.78
credit_card,2,64.55
credit_card,1,37.09
credit_card,2,137.5
credit_card,4,146.12
credit_card,1,110.36
credit_card,2,71.79
credit_card,1,52.05
credit_card,2,138.56
credit_card,1,47.91
boleto,1,160.12
credit_card,1,35.45
credit_card,4,208.88
debit_card,1,2333.97
voucher,1,9.8
credit_card,4,235.31
boleto,1,107.87
credit_card,1,291.43
boleto,1,32.29
credit_card,1,31.51
credit_card,10,146.36
credit_card,6,156.64
credit_card,4,90.99
credit_card,3,92.9
credit_card,7,379.71
credit_card,1,86.72
boleto,1,136.92
credit_card,8,86.4
boleto,1,329.22
credit_card,2,57.79
credit_card,1,38.09
credit_card,3,156.19
credit_card,2,107.2
boleto,1,197.7
boleto,1,66.39
credit_card,1,29.89
boleto,1,350.34
credit_card,4,49.52
credit_card,5,324.06
credit_card,4,49.42
boleto,1,51.82
voucher,1,28.89
voucher,1,145.46
boleto,1,59.69
boleto,1,207.33
credit_card,2,41.34
credit_card,3,81.78
boleto,1,86.64
voucher,1,18.25
credit_card,3,134.17
voucher,1,50.0
credit_card,1,97.39
credit_card,1,89.58
credit_card,8,865.78
boleto,1,36.23
credit_card,2,64.48
credit_card,2,68.62
boleto,1,56.38
credit_card,1,58.72
credit_card,2,99.65
boleto,1,147.15
credit_card,4,45.86
credit_card,3,62.0
boleto,1,20.62
boleto,1,245.99
credit_card,3,343.9
boleto,1,29.78
credit_card,4,78.38
credit_card,4,116.94
credit_card,3,212.72
credit_card,4,153.1
credit_card,1,362.15
credit_card,2,27.29
credit_card,4,48.67
credit_card,3,142.97
credit_card,7,147.47
credit_card,4,239.6
credit_card,4,194.53
credit_card,1,37.77
credit_card,1,1.67
boleto,1,106.87
boleto,1,117.42
credit_card,1,13.9
boleto,1,90.18
credit_card,4,47.13
credit_card,1,94.12
boleto,1,87.51
credit_card,7,245.35
credit_card,1,87.39
credit_card,2,172.09
credit_card,5,593.62
boleto,1,85.24
credit_card,1,35.72
credit_card,5,56.37
credit_card,1,142.71
credit_card,1,4.16
credit_card,3,255.7
credit_card,2,135.22
credit_card,5,54.92
credit_card,1,171.84
boleto,1,584.11
credit_card,6,309.77
boleto,1,74.05
credit_card,4,106.86
credit_card,3,206.87
credit_card,1,63.42
credit_card,2,93.83
boleto,1,175.35
credit_card,3,84.14
credit_card,2,139.31
credit_card,10,142.27
credit_card,1,137.08
credit_card,3,163.95
credit_card,9,193.99
boleto,1,96.8
credit_card,3,87.88
credit_card,4,83.57
credit_card,8,394.42
credit_card,4,138.07
voucher,1,112.29
credit_card,2,89.48
credit_card,1,43.31
credit_card,1,214.16
credit_card,4,87.21
credit_card,10,1902.55
credit_card,1,99.67
boleto,1,305.79
credit_card,1,141.9
credit_card,3,143.96
credit_card,4,54.0
credit_card,3,45.61
credit_card,1,54.37
credit_card,5,116.94
credit_card,3,70.88
credit_card,1,226.97
credit_card,8,233.4
credit_card,1,66.67
credit_card,8,305.31
boleto,1,67.72
boleto,1,181.68
credit_card,4,246.92
credit_card,7,111.02
credit_card,1,78.97
credit_card,1,33.23
credit_card,3,281.3
credit_card,1,119.57
credit_card,6,354.24
credit_card,4,75.25
credit_card,3,129.37
credit_card,1,237.9
credit_card,5,54.22
credit_card,4,45.13
credit_card,2,196.46
credit_card,8,137.2
credit_card,2,197.7
credit_card,1,73.13
credit_card,9,155.14
credit_card,5,146.04
credit_card,1,45.09
boleto,1,75.07
boleto,1,153.13
credit_card,8,161.77
credit_card,2,182.02
credit_card,2,90.17
credit_card,1,101.03
boleto,1,146.15
voucher,1,75.5
credit_card,1,0.14
credit_card,3,67.43
credit_card,4,152.04
voucher,1,486.56
credit_card,5,52.04
credit_card,4,110.77
credit_card,4,177.08
credit_card,1,55.22
boleto,1,26.6
credit_card,8,406.74
credit_card,3,123.06
credit_card,3,99.34
credit_card,2,351.46
boleto,1,115.45
credit_card,5,54.98
voucher,1,42.28
credit_card,1,66.67
credit_card,7,131.75
credit_card,1,95.31
boleto,1,32.23
credit_card,10,132.48
credit_card,2,22.77
credit_card,5,55.64
credit_card,1,168.8
credit_card,2,144.97
credit_card,1,76.66
boleto,1,96.33
credit_card,8,133.25
credit_card,1,34.85
boleto,1,135.77
credit_card,3,394.16
credit_card,2,135.0
credit_card,5,233.06
credit_card,5,54.11
credit_card,1,85.14
boleto,1,27.68
credit_card,3,462.72
credit_card,6,197.29
boleto,1,59.89
voucher,1,100.0
credit_card,3,214.41
credit_card,10,2009.62
boleto,1,257.34
credit_card,2,64.9
credit_card,2,123.67
credit_card,7,155.64
credit_card,8,845.81
credit_card,8,403.42
voucher,1,8.0
credit_card,1,75.17
credit_card,2,142.7
credit_card,8,182.68
credit_card,1,79.63
boleto,1,254.41
credit_card,1,47.67
debit_card,1,361.07
credit_card,4,725.99
credit_card,5,192.69
credit_card,1,81.15
boleto,1,40.27
voucher,1,5.78
credit_card,1,154.33
credit_card,8,87.84
credit_card,5,74.03
boleto,1,465.89
credit_card,1,108.37
credit_card,6,157.72
boleto,1,190.48
credit_card,1,69.05
credit_card,1,82.01
credit_card,3,80.88
credit_card,10,211.18
credit_card,8,239.9
credit_card,3,137.99
credit_card,1,92.87
credit_card,2,199.79
credit_card,1,73.25
credit_card,4,199.96
credit_card,6,109.69
voucher,1,35.4
credit_card,3,161.46
credit_card,2,255.58
boleto,1,71.92
credit_card,1,148.14
credit_card,8,107.39
credit_card,5,129.84
credit_card,5,261.16
credit_card,1,36.78
debit_card,1,42.41
boleto,1,64.32
credit_card,1,32.39
credit_card,1,84.16
credit_card,2,129.45
credit_card,8,3526.46
credit_card,2,136.3
voucher,1,100.0
boleto,1,29.63
boleto,1,312.39
boleto,1,43.18
credit_card,2,96.65
credit_card,6,63.5
credit_card,3,178.23
credit_card,4,220.6
debit_card,1,43.28
credit_card,3,36.78
credit_card,1,73.34
credit_card,9,94.21
voucher,1,157.99
credit_card,6,68.0
credit_card,3,146.66
credit_card,2,105.96
credit_card,3,87.9
credit_card,5,102.48
credit_card,3,331.02
boleto,1,33.6
credit_card,4,163.16
boleto,1,180.38
credit_card,6,139.53
credit_card,2,154.19
credit_card,1,147.99
credit_card,2,155.34
credit_card,1,44.59
credit_card,3,80.81
credit_card,1,205.76
credit_card,3,131.23
credit_card,1,154.63
voucher,1,27.16
credit_card,1,48.22
credit_card,1,65.53
credit_card,4,41.51
credit_card,3,126.29
credit_card,2,45.5
credit_card,3,62.01
credit_card,10,111.8
boleto,1,27.8
credit_card,1,183.84
credit_card,2,227.27
boleto,1,107.1
credit_card,10,153.39
credit_card,1,35.13
credit_card,1,77.16
voucher,1,49.65
credit_card,1,94.74
voucher,1,88.58
boleto,1,31.79
credit_card,2,67.85
credit_card,1,31.77
boleto,1,115.15
voucher,1,46.0
credit_card,3,103.55
credit_card,1,62.0
credit_card,8,203.89
credit_card,3,134.63
credit_card,2,145.31
credit_card,4,423.98
credit_card,10,519.37
credit_card,2,110.33
voucher,1,3.64
boleto,1,195.6
credit_card,1,72.38
credit_card,1,35.0
credit_card,1,16.29
credit_card,4,222.93
credit_card,4,118.48
credit_card,1,29.09
credit_card,6,486.86
credit_card,1,30.29
credit_card,2,91.79
boleto,1,87.37
credit_card,3,157.13
credit_card,10,296.27
voucher,1,1.65
boleto,1,81.89
credit_card,3,87.1
boleto,1,242.8
credit_card,1,36.75
credit_card,3,121.39
credit_card,5,200.9
credit_card,2,113.43
boleto,1,88.29
credit_card,1,147.98
credit_card,3,162.25
credit_card,1,173.23
credit_card,10,394.77
credit_card,2,42.58
credit_card,5,157.7
credit_card,8,310.85
credit_card,5,54.86
voucher,1,16.61
credit_card,1,27.39
boleto,1,85.16
credit_card,3,145.56
credit_card,1,32.46
credit_card,3,223.25
credit_card,2,178.27
credit_card,10,126.26
boleto,1,145.01
credit_card,1,74.61
credit_card,1,155.98
boleto,1,286.25
credit_card,6,67.22
credit_card,2,92.66
credit_card,1,71.44
credit_card,7,71.73
credit_card,1,44.01
credit_card,6,440.71
credit_card,1,28.23
boleto,1,40.27
credit_card,8,85.24
credit_card,2,141.91
credit_card,1,119.18
credit_card,1,85.6
credit_card,3,214.09
credit_card,1,147.16
credit_card,2,128.67
boleto,1,34.69
credit_card,1,28.51
boleto,1,13.78
credit_card,1,209.43
credit_card,1,102.0
credit_card,6,318.25
credit_card,4,43.09
credit_card,4,142.12
credit_card,1,90.99
credit_card,3,73.34
credit_card,2,29.77
credit_card,3,30.29
credit_card,5,100.38
credit_card,4,85.58
credit_card,1,959.77
credit_card,1,10.33
boleto,1,152.35
voucher,1,29.16
credit_card,4,85.14
boleto,1,90.99
credit_card,1,46.61
credit_card,8,93.3
credit_card,8,331.21
boleto,1,40.88
credit_card,8,177.28
credit_card,1,67.44
credit_card,10,2616.0
credit_card,1,137.93
credit_card,1,47.38
credit_card,2,138.48
credit_card,2,134.08
voucher,1,10.86
credit_card,1,220.04
boleto,1,90.18
credit_card,4,188.4
credit_card,2,56.78
credit_card,6,60.49
credit_card,1,266.4
credit_card,15,160.99
credit_card,10,117.94
credit_card,2,378.38
credit_card,1,132.05
credit_card,1,50.68
credit_card,5,165.03
credit_card,8,265.64
credit_card,3,151.61
credit_card,3,60.62
boleto,1,65.0
credit_card,2,55.26
credit_card,10,132.08
voucher,1,39.79
credit_card,1,43.22
credit_card,3,80.11
credit_card,3,35.75
credit_card,1,6.16
credit_card,1,64.38
credit_card,3,186.06
credit_card,6,198.14
boleto,1,39.77
credit_card,1,62.68
credit_card,8,180.6
boleto,1,67.3
credit_card,4,46.72
credit_card,2,87.73
voucher,1,34.05
boleto,1,38.78
credit_card,4,212.38
boleto,1,954.85
credit_card,2,154.28
credit_card,8,363.95
credit_card,1,27.77
credit_card,6,108.59
credit_card,6,341.91
credit_card,4,47.42
credit_card,5,57.13
credit_card,10,335.47
boleto,1,37.61
credit_card,1,60.42
credit_card,1,34.84
credit_card,2,291.63
credit_card,4,2213.22
credit_card,1,93.56
voucher,1,65.0
credit_card,6,72.67
credit_card,2,154.36
credit_card,2,40.6
credit_card,1,49.42
credit_card,1,59.33
credit_card,2,58.99
voucher,1,103.59
credit_card,8,129.2
credit_card,1,34.33
boleto,1,261.01
credit_card,5,518.25
credit_card,1,22.29
credit_card,1,65.88
credit_card,9,92.9
credit_card,6,240.6
credit_card,3,98.52
credit_card,4,92.35
credit_card,1,65.43
boleto,1,61.73
credit_card,1,84.81
boleto,1,107.26
credit_card,4,193.84
credit_card,1,143.41
credit_card,1,70.59
credit_card,1,68.89
credit_card,1,36.13
credit_card,1,66.73
credit_card,1,32.42
credit_card,2,71.61
credit_card,4,163.39
credit_card,1,36.7
credit_card,1,117.97
boleto,1,146.49
voucher,1,159.12
credit_card,3,173.09
credit_card,10,133.8
credit_card,2,208.55
credit_card,1,646.6
credit_card,9,150.38
debit_card,1,141.78
boleto,1,43.31
credit_card,3,246.49
credit_card,3,186.39
credit_card,3,54.68
credit_card,1,48.21
credit_card,2,116.95
boleto,1,163.75
boleto,1,55.29
credit_card,1,42.26
credit_card,5,107.29
credit_card,1,370.6
credit_card,2,25.19
credit_card,6,106.85
credit_card,2,238.41
credit_card,2,69.14
boleto,1,97.85
credit_card,4,136.99
boleto,1,111.62
boleto,1,73.14
credit_card,5,55.0
boleto,1,47.44
credit_card,1,61.1
credit_card,8,82.23
boleto,1,54.42
boleto,1,26.77
credit_card,1,54.03
boleto,1,290.68
credit_card,5,58.27
boleto,1,29.71
credit_card,1,91.23
credit_card,2,156.25
credit_card,3,111.82
credit_card,2,22.34
boleto,1,15.38
boleto,1,124.83
boleto,1,137.99
boleto,1,145.07
boleto,1,99.33
credit_card,1,28.08
debit_card,1,96.69
boleto,1,293.77
credit_card,1,60.23
boleto,1,78.51
credit_card,3,82.69
credit_card,6,639.01
boleto,1,27.01
credit_card,1,79.11
voucher,1,56.78
credit_card,3,103.87
boleto,1,108.72
credit_card,1,82.48
credit_card,1,155.14
boleto,1,95.99
credit_card,1,123.44
boleto,1,137.99
credit_card,4,138.74
credit_card,9,477.71
credit_card,2,94.58
credit_card,2,285.78
credit_card,4,323.82
credit_card,1,34.05
credit_card,1,268.04
credit_card,4,222.97
voucher,1,103.14
credit_card,6,120.09
boleto,1,43.09
credit_card,2,149.08
debit_card,1,136.46
credit_card,1,85.7
credit_card,4,193.45
credit_card,3,37.77
credit_card,8,565.5
credit_card,2,157.95
credit_card,1,16.29
credit_card,3,64.77
credit_card,3,66.68
credit_card,4,129.78
credit_card,3,68.32
credit_card,3,36.62
credit_card,5,64.14
credit_card,2,210.76
credit_card,6,159.03
credit_card,1,77.89
voucher,1,39.56
voucher,1,5.35
credit_card,6,103.55
credit_card,7,70.04
credit_card,5,119.4
credit_card,3,32.6
credit_card,4,195.13
boleto,1,92.8
voucher,1,327.47
credit_card,6,279.98
credit_card,4,41.84
credit_card,5,88.42
credit_card,3,88.62
credit_card,1,86.15
credit_card,4,59.34
boleto,1,81.92
boleto,1,260.56
boleto,1,65.1
credit_card,1,60.36
voucher,1,200.38
credit_card,3,66.11
credit_card,1,43.62
credit_card,2,107.88
boleto,1,58.95
credit_card,1,63.6
credit_card,2,50.78
credit_card,1,74.42
boleto,1,31.38
credit_card,2,169.61
credit_card,8,88.62
debit_card,1,118.93
credit_card,6,70.91
credit_card,1,26.38
credit_card,5,324.29
credit_card,1,52.13
boleto,1,24.38
credit_card,1,53.35
credit_card,6,65.15
credit_card,10,342.02
credit_card,1,15.71
boleto,1,44.38
credit_card,3,110.34
credit_card,4,80.52
credit_card,1,69.71
credit_card,8,410.51
credit_card,6,354.2
credit_card,2,77.57
credit_card,2,263.23
credit_card,1,28.99
boleto,1,85.08
credit_card,10,106.16
boleto,1,27.38
credit_card,1,57.68
credit_card,1,179.9
credit_card,3,89.75
credit_card,4,41.09
credit_card,8,87.17
credit_card,3,58.13
credit_card,2,72.66
credit_card,3,172.44
credit_card,3,86.58
boleto,1,131.61
credit_card,5,116.47
credit_card,1,160.5
credit_card,1,372.28
credit_card,8,367.2
credit_card,10,895.93
credit_card,1,103.06
credit_card,2,83.75
credit_card,5,81.5
voucher,1,100.0
credit_card,5,153.2
boleto,1,36.81
debit_card,1,83.45
credit_card,4,120.18
boleto,1,50.1
credit_card,1,28.13
credit_card,1,54.97
credit_card,3,292.39
voucher,1,19.24
credit_card,1,55.1
credit_card,5,148.34
boleto,1,137.6
credit_card,3,75.53
credit_card,3,102.82
boleto,1,107.78
credit_card,1,103.16
credit_card,7,205.99
boleto,1,194.5
credit_card,3,76.76
credit_card,1,99.43
credit_card,1,194.57
credit_card,2,71.91
credit_card,8,87.47
credit_card,1,141.63
credit_card,5,126.33
boleto,1,98.16
boleto,1,123.4
credit_card,3,36.35
credit_card,1,6.15
credit_card,4,261.46
boleto,1,42.59
boleto,1,136.08
credit_card,1,114.37
voucher,1,200.0
boleto,1,35.38
voucher,1,5.01
debit_card,1,57.55
credit_card,2,65.0
credit_card,2,105.68
credit_card,1,57.86
credit_card,1,8.53
credit_card,5,163.75
voucher,1,24.68
credit_card,5,378.61
credit_card,1,28.0
boleto,1,52.78
credit_card,2,68.35
boleto,1,72.79
credit_card,3,53.52
credit_card,6,136.84
credit_card,2,28.02
credit_card,5,113.71
voucher,1,106.54
voucher,1,21.38
credit_card,3,215.07
boleto,1,83.55
credit_card,4,40.68
credit_card,3,54.86
boleto,1,42.58
boleto,1,28.64
credit_card,8,104.42
credit_card,6,337.2
credit_card,5,227.98
credit_card,8,139.89
credit_card,5,56.39
credit_card,1,48.28
credit_card,1,35.41
credit_card,1,30.75
boleto,1,131.43
credit_card,3,33.0
credit_card,1,72.33
credit_card,2,42.68
credit_card,4,89.15
credit_card,1,37.61
credit_card,6,63.9
boleto,1,55.09
credit_card,3,34.55
voucher,1,4.58
credit_card,8,210.01
credit_card,2,181.03
boleto,1,263.84
voucher,1,128.44
credit_card,1,298.2
credit_card,1,80.2
credit_card,2,157.13
credit_card,2,141.6
credit_card,1,58.13
credit_card,3,77.75
credit_card,1,59.25
credit_card,1,65.46
boleto,1,913.65
credit_card,1,116.57
boleto,1,91.96
credit_card,1,33.23
credit_card,1,298.3
credit_card,5,59.42
credit_card,10,263.31
credit_card,4,196.14
credit_card,10,108.46
boleto,1,434.66
boleto,1,182.14
credit_card,2,99.65
credit_card,1,57.68
debit_card,1,88.71
credit_card,5,148.0
credit_card,8,207.65
boleto,1,72.42
credit_card,5,275.69
debit_card,1,70.12
credit_card,2,20.03
debit_card,1,151.54
credit_card,3,100.23
credit_card,4,98.54
credit_card,3,44.83
credit_card,1,84.03
voucher,1,8.0
credit_card,1,31.69
boleto,1,75.54
credit_card,3,65.22
credit_card,3,138.15
credit_card,3,290.48
credit_card,5,94.3
credit_card,2,121.72
credit_card,1,26.44
credit_card,1,36.11
boleto,1,239.81
boleto,1,155.72
boleto,1,58.56
credit_card,2,151.63
credit_card,10,194.33
credit_card,10,258.7
credit_card,5,111.02
boleto,1,123.33
boleto,1,23.69
credit_card,8,510.52
credit_card,5,162.85
boleto,1,119.79
